,host_is_superhost,host_listings_count,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,is_business_travel_ready,cancellation_policy
792,f,30.0,-22.962047119550995,-43.17680485104074,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials,Hangers,Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",$163.00,4,$0.00,2,90,4.0,f,f,moderate
793,t,3.0,-22.97759160603789,-43.18928432115586,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Long term stays allowed"",""Cleaning before checkout"",""Host greets you""}",$148.00,2,$20.00,3,1000,52.0,f,f,strict_14_with_grace_period
794,f,2.0,-22.97424218696499,-43.2277648963629,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Gym,""Buzzer/wireless intercom"",Washer,Essentials,Shampoo,""Lock on bedroom door"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$97.00,1,$49.00,4,360,8.0,t,f,strict_14_with_grace_period
795,f,22.0,-22.913761453053063,-43.185129152810696,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Iron,""Self check-in"",Lockbox}",$85.00,2,$0.00,2,60,24.0,t,f,strict_14_with_grace_period
796,f,1.0,-22.983025214963742,-43.191867798438,Apartment,Entire home/apt,3,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly""}",$179.00,1,$0.00,2,1125,101.0,f,f,strict_14_with_grace_period
797,f,2.0,-22.95763139041686,-43.204487099091104,Apartment,Entire home/apt,6,3.0,2.0,6.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""Fire extinguisher"",Essentials,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Garden or backyard"",""Wide hallway clearance"",""Step-free access"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Step-free access"",""Accessible-height toilet"",""Step-free access"",""Wide entryway""}",$528.00,1,$0.00,3,30,2.0,f,f,strict_14_with_grace_period
798,f,2.0,-22.94804482170534,-43.18471811058478,Apartment,Entire home/apt,3,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Doorman,""Buzzer/wireless intercom"",Washer,Iron,""Laptop friendly workspace""}",$932.00,3,$0.00,5,14,1.0,f,f,strict_14_with_grace_period
799,f,1.0,-22.942400530374183,-43.192982841721545,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{""Cable TV"",Wifi,Kitchen,Doorman,""Pets live on this property"",Dog(s),Elevator,""Buzzer/wireless intercom"",Washer,Shampoo}",$400.00,1,$250.00,7,14,0.0,f,f,moderate
800,f,3.0,-22.97643937505445,-43.231030262673976,Apartment,Entire home/apt,6,2.0,3.0,6.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",$901.00,4,$120.00,5,365,10.0,f,f,strict_14_with_grace_period
801,f,1.0,-22.986832327407647,-43.21120698488225,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Free street parking"",""Buzzer/wireless intercom"",Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",$505.00,2,$389.00,3,30,40.0,f,f,strict_14_with_grace_period
802,f,1.0,-22.84074614729656,-43.32617542919565,Apartment,Entire home/apt,2,1.0,2.0,1.0,Pull-out Sofa,"{""Cable TV"",Internet,Wifi,Kitchen,""Smoking allowed"",Breakfast,""Pets live on this property"",Cat(s),""Suitable for events"",Washer}",$58.00,1,$0.00,4,1125,0.0,f,f,flexible
803,t,4.0,-22.982011183426696,-43.194706840690834,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,""Pets live on this property"",Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",$101.00,1,$95.00,2,1125,2.0,t,f,strict_14_with_grace_period
804,f,1.0,-22.98307068026585,-43.2222020426367,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Washer,Essentials,""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",$175.00,1,$0.00,2,7,10.0,f,f,strict_14_with_grace_period
805,f,1.0,-23.0081369785022,-43.42854774993268,Apartment,Entire home/apt,5,1.0,2.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""First aid kit"",""Safety card"",""Fire extinguisher"",""24-hour check-in"",Hangers,""Hair dryer"",Iron}",$198.00,1,$100.00,3,30,0.0,f,f,strict_14_with_grace_period
806,t,6.0,-22.984567115685238,-43.20041768477985,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Host greets you""}",$233.00,2,$39.00,4,365,121.0,t,f,strict_14_with_grace_period
807,f,43.0,-22.970112700305062,-43.18822162768543,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom""}",$136.00,3,$80.00,4,90,101.0,t,f,strict_14_with_grace_period
808,f,1.0,-22.98278506531869,-43.21996326842267,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Doorman,""Buzzer/wireless intercom"",Washer}",$998.00,1,$0.00,7,14,0.0,f,f,moderate
809,f,61.0,-22.984204201948124,-43.21119930135803,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",$253.00,3,$58.00,1,1125,3.0,f,f,strict_14_with_grace_period
810,f,3.0,-22.98451724659957,-43.193905052138405,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Washer}",$528.00,1,$0.00,4,10,2.0,f,f,strict_14_with_grace_period
811,f,2.0,-22.98597538331624,-43.197399258142426,Apartment,Entire home/apt,2,2.0,0.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Smoke detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",""Building staff"",""Table corner guards"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",Other}",$171.00,1,$0.00,4,60,50.0,f,f,strict_14_with_grace_period
812,f,5.0,-22.979804907270104,-43.19235063247798,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly""}",$198.00,1,$150.00,1,30,53.0,t,f,strict_14_with_grace_period
813,f,4.0,-22.93871825574732,-43.19853035400549,Bed and breakfast,Private room,5,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Hot tub"",Washer}",$385.00,2,$115.00,1,30,0.0,f,f,moderate
814,f,4.0,-22.93849819755964,-43.19717432773281,House,Private room,5,1.0,1.0,4.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Essentials}",$315.00,1,$0.00,1,1125,0.0,f,f,moderate
815,f,4.0,-22.938379832459677,-43.19801100431425,House,Shared room,4,1.0,1.0,4.0,Real Bed,"{Wifi,""Air conditioning"",Breakfast,""Pets live on this property"",Dog(s),Cat(s)}",$97.00,1,$98.00,1,30,0.0,f,f,moderate
816,f,2.0,-22.98398575343709,-43.208398838001706,Apartment,Entire home/apt,6,3.0,2.0,2.0,Real Bed,"{""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",""Extra pillows and blankets""}",$501.00,4,$100.00,3,365,8.0,f,f,strict_14_with_grace_period
817,f,3.0,-22.988156664040734,-43.19384487296515,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Family/kid friendly"",""Host greets you""}",$451.00,2,$100.00,1,15,17.0,f,f,strict_14_with_grace_period
818,f,10.0,-22.96447367211873,-43.19010783588077,Apartment,Entire home/apt,8,1.0,2.0,6.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets allowed"",Doorman,Gym,Elevator,""Family/kid friendly"",Washer}",$249.00,1,$0.00,1,180,0.0,f,f,strict_14_with_grace_period
819,f,10.0,-22.982063624902125,-43.18994044556551,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Hangers,""Hair dryer"",Iron}",$163.00,2,$38.00,3,365,15.0,f,f,strict_14_with_grace_period
820,f,2.0,-22.954231843478123,-43.19316854383665,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Family/kid friendly"",Washer,""First aid kit"",Essentials}",$245.00,1,$0.00,3,14,2.0,f,f,strict_14_with_grace_period
821,f,2.0,-22.976330533496327,-43.2271971160144,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff""}",$501.00,1,$0.00,2,1125,13.0,f,f,strict_14_with_grace_period
822,f,1.0,-22.93750389211936,-43.19215368177885,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,Elevator,Essentials,Shampoo,Hangers,""Hair dryer"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",$163.00,1,$50.00,3,90,0.0,t,f,flexible
823,f,55.0,-22.985426686675773,-43.20643998325731,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Air conditioning""}",$311.00,1,$0.00,1,1125,0.0,f,f,strict_14_with_grace_period
824,f,55.0,-22.98592768004423,-43.205388151476,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Air conditioning""}",$311.00,1,$0.00,3,1125,8.0,f,f,strict_14_with_grace_period
825,f,1.0,-22.96376909190832,-43.17862530656665,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallway clearance"",""Step-free access"",""Step-free access"",""Wide clearance to bed"",""Step-free access"",""Wide clearance to shower, toilet"",""Host greets you"",Beachfront,""Fixed grab bars for shower"",""Roll-in shower""}",$148.00,4,$20.00,3,365,60.0,t,f,strict_14_with_grace_period
826,f,55.0,-22.98610699145286,-43.20631239213007,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,""Air conditioning""}",$505.00,1,$0.00,1,1125,1.0,f,f,flexible
827,f,1.0,-22.952930928194327,-43.19250846608509,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{TV,Wifi,""Air conditioning"",Kitchen,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""24-hour check-in""}",$74.00,1,$25.00,1,365,22.0,t,f,moderate
828,f,55.0,-22.986175381523815,-43.206372798874575,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Hangers,Iron,""Self check-in"",""Building staff"",""Hot water"",""Long term stays allowed""}",$272.00,1,$0.00,2,1125,3.0,f,f,strict_14_with_grace_period
829,t,1.0,-22.981182786299748,-43.195886117525546,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,Essentials,""24-hour check-in"",Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Host greets you""}",$175.00,2,$39.00,3,150,55.0,f,f,strict_14_with_grace_period
830,f,2.0,-22.984787167944933,-43.22729176062113,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Doorman,Elevator,""Buzzer/wireless intercom"",Essentials,Shampoo}",$660.00,2,$233.00,4,365,11.0,f,f,strict_14_with_grace_period
831,f,1.0,-22.9800600419771,-43.22466004451479,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Doorman,Elevator,""Buzzer/wireless intercom"",Essentials,Shampoo,Iron,""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",$567.00,1,$75.00,1,1125,2.0,t,f,flexible
832,f,11.0,-22.98020746364658,-43.19280003235436,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",$148.00,1,$0.00,3,90,18.0,t,f,strict_14_with_grace_period
833,f,2.0,-22.97624963108075,-43.18949831277948,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Washer,""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",""Smart lock"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Long term stays allowed"",""Wide doorway""}",$128.00,2,$60.00,3,30,71.0,t,f,flexible
834,f,1.0,-22.970074146426988,-43.1889640170953,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Wifi,Kitchen,""Smoking allowed"",Doorman,Breakfast,Elevator,Washer}",$334.00,1,$70.00,7,7,0.0,f,f,strict_14_with_grace_period
835,f,1.0,-22.944282592343807,-43.1837797114423,Loft,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Essentials,Shampoo}",$179.00,1,$47.00,3,1125,7.0,t,f,moderate
836,f,41.0,-23.01351398036094,-43.391459415981615,Apartment,Entire home/apt,5,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Doorman,Elevator,""Buzzer/wireless intercom"",""24-hour check-in""}",$385.00,1,$0.00,1,1125,7.0,t,f,strict_14_with_grace_period
837,f,3.0,-22.959551925556926,-43.16566278233434,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Dryer}",$350.00,1,$0.00,4,1125,8.0,f,f,strict_14_with_grace_period
838,f,3.0,-22.963351963571547,-43.17683674356453,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,"{TV,Internet,Wifi,Kitchen,Doorman,Elevator}",$233.00,1,$0.00,1,1125,3.0,f,f,strict_14_with_grace_period
839,f,1.0,-22.936749426554552,-43.19398217900428,Apartment,Private room,6,8.0,1.0,8.0,Real Bed,"{TV,Kitchen,""Smoking allowed"",""Pets allowed"",""Buzzer/wireless intercom"",Washer}",$97.00,1,$100.00,5,1125,0.0,f,f,strict_14_with_grace_period
840,f,1.0,-22.972249687184075,-43.35652055412283,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Dryer,""translation missing: en.hosting_amenity_50""}",$524.00,3,$220.00,2,1125,2.0,f,f,flexible
841,f,2.0,-22.967337614199025,-43.18162559712907,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer}",$214.00,1,$0.00,7,60,1.0,f,f,strict_14_with_grace_period
842,t,2.0,-22.98357437706064,-43.226110999203605,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",""Room-darkening shades"",""Game console"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed""}",$268.00,1,$0.00,2,1125,55.0,t,f,moderate
